Date,Strategy,SP500,MSCI_World (URTH)
2020-02-20,10622387.996220427,10765916.73467878,10595827.30610513
2020-02-21,10582018.726263562,10676873.57537015,10543338.211674985
2020-02-24,10267950.990783118,10274150.40073797,10129639.742155919
2020-02-25,9979967.316911276,9953501.592028799,9848948.305574613
2020-02-26,9925360.03598587,9887002.60058681,9790257.548043074
2020-02-27,9623416.880818864,9439580.110303836,9421172.981018597
2020-02-28,9360143.719320085,9304755.966727031,9192521.596838616
2020-03-02,9696874.101007868,9660200.845611718,9510706.335175037
2020-03-03,9502161.23821219,9305521.686641393,9219116.086574143
2020-03-04,9861060.36247565,9664889.702236045,9538801.819653641
2020-03-05,9689698.853183625,9378506.722241148,9283951.581491718
2020-03-06,9445186.388880435,9153810.001022145,9070197.082157344
2020-03-09,8700065.003292985,8318754.138985906,8200383.118507867
2020-03-10,8963446.589849273,8740040.439086242,8560729.814988624
2020-03-11,8589476.734056117,8373820.001200332,8192974.971692501
2020-03-12,7793758.456682796,7609614.399752579,7374044.555826101
2020-03-13,8274184.570154175,8316689.334824578,8026278.4263998065
2020-03-16,7255537.595335583,7426278.279700292,7131934.445455178
2020-03-17,7654174.512913711,7821738.069903144,7530883.879811236
2020-03-18,7308926.607914945,7525256.719832085,7207120.740582948
2020-03-19,7315068.484322505,7578381.587507216,7297118.326164738
2020-03-20,7322423.143040837,7458790.453615475,7259987.729028465
2020-03-23,7115728.474098551,7242908.393633086,7104121.662551632
2020-03-24,7790113.151593434,7847608.570921216,7699775.30713744
2020-03-25,7971741.190802264,7937052.607706244,7810428.142012107
2020-03-26,8311136.327219293,8333432.551379537,8180825.8148850035
2020-03-27,7954830.926968135,7969085.998559938,7818422.457674785
2020-03-30,8077990.44261029,8160799.290712579,7958105.515448877
2020-03-31,7975709.301777559,8118319.98198494,7964924.911093406
2020-04-01,7703682.938106865,7755695.679819047,7606821.780330467
2020-04-02,7880688.674783474,7987506.156451167,7814954.49638629
2020-04-03,7868618.766897279,7949138.824340501,7770923.163016698
2020-04-06,8303293.239850442,8514799.788435264,8292395.386776895
2020-04-07,8301852.486668765,8525967.148539502,8309423.695762428
2020-04-08,8388615.293711511,8738293.823725875,8436363.811244344
2020-04-09,8509604.097184641,8896972.583649362,8615438.132881973
2020-04-13,8431912.841090394,8760101.567592148,8488874.266194418
2020-04-14,8646295.298467223,9026448.656025853,8710041.490138186
2020-04-15,8472625.199082429,8784475.688960638,8464556.541097516
2020-04-16,8618416.289186528,8891840.708380738,8549616.08147529
2020-04-17,8784688.903313048,9171272.779008493,8811632.742162168
2020-04-20,8729678.625049768,9002651.705129625,8679214.424560416
2020-04-21,8511590.844753828,8731007.261296622,8442255.795986379
2020-04-22,8693779.837217713,8931673.566209229,8615953.999890199
2020-04-23,8733561.889909208,8969719.478965953,8649103.72544438
2020-04-24,8847515.475099398,9122270.135066897,8771525.104741482
2020-04-27,8908060.80155661,9213911.091277046,8864953.236626713
2020-04-28,8896253.988443093,9170544.486161511,8869199.460026138
2020-04-29,9068956.03770782,9400434.522660999,9093677.482283683
2020-04-30,8921487.781557247,9278088.239617629,8950851.369807754
2020-05-01,8703462.493267803,8976172.772687102,8665374.929430563
2020-05-04,8735316.513957217,8989305.059415145,8671670.103215946
2020-05-05,8864044.583261525,9118396.764760291,8763231.622347405
2020-05-06,8883745.119425857,9111490.619248072,8758111.27359934
2020-05-07,9008120.087401496,9255621.261048248,8906462.398327867
2020-05-08,9077090.614128627,9375237.09197878,9051574.212936813
2020-05-11,9110755.156092588,9375128.726366952,9054811.87542332
2020-05-12,9044568.082826693,9213864.993305726,8910034.043291545
2020-05-13,8961899.490173385,9019700.805434082,8741074.421945173
2020-05-14,9006894.66059276,9147140.777918197,8801415.121224688
2020-05-15,9055441.310868887,9203418.255542055,8853637.419985512
2020-05-18,9200708.042630816,9471144.319570903,9127325.44454305
2020-05-19,9078257.60055527,9293322.580709603,8951813.294019748
2020-05-20,9169313.835099744,9440262.331185997,9105489.137925278
2020-05-21,9028939.852620838,9327960.555317214,8975549.236233205
2020-05-22,9034891.385907488,9371337.05096005,9002250.516222632
2020-05-25,9072246.15998292,9371337.05096005,9002250.516222632
2020-05-26,9127475.16472378,9530222.125652697,9211999.942082249
2020-05-27,9088426.822023217,9602638.578664687,9278352.559351979
2020-05-28,9083560.010424912,9554400.042307815,9266199.862218082
2020-05-29,9127272.777420077,9543051.81685569,9229399.618562207
2020-06-01,9165346.559140267,9547655.195358764,9294020.394925993
2020-06-02,9213974.720903391,9620284.255595671,9370909.014379753
2020-06-03,9179719.087263284,9693000.632943396,9465843.932923883
2020-06-04,9092090.97198263,9627516.468647117,9390534.081776788
2020-06-05,9112960.50869039,9785508.445691189,9518915.95243086
2020-06-08,9220996.409762273,9919847.285240248,9650876.204946175
2020-06-09,9208217.103751969,9858025.153158916,9573035.79930235
2020-06-10,9242886.264592007,9779967.414689617,9515707.323216382
2020-06-11,8867833.638788551,9189215.564089289,8949262.095675882
2020-06-12,8997615.128296869,9362993.05980998,9141430.163427236
2020-06-15,9074547.554202123,9480701.148040883,9244517.242463095
2020-06-16,9111481.363069022,9590115.020453112,9327290.2433857
2020-06-17,9179016.653906943,9611347.949684545,9377838.831256742
2020-06-18,9228945.462583357,9634547.840882618,9389762.937496562
2020-06-19,9281041.19222879,9606745.980861118,9368741.459913526
2020-06-22,9383673.86307114,9697304.729359504,9474206.232507437
2020-06-23,9346419.822666043,9653742.631446918,9429820.87387744
2020-06-24,9196035.831387771,9380325.529779805,9159975.553509923
2020-06-25,9294685.147019021,9532690.345186748,9326429.626347933
2020-06-26,9212465.395180527,9330145.655344225,9149423.400181938
2020-06-29,9268159.798177822,9464089.79235859,9256919.22644459
2020-06-30,9321344.289723806,9567136.584448924,9329473.24828009
2020-07-01,9368109.096353311,9643795.19278915,9391516.238534968
2020-07-02,9408291.465701347,9683612.37404833,9449492.495491082
2020-07-03,9419593.290235726,9683612.37404833,9449492.495491082
2020-07-06,9623084.122275885,9836747.783912707,9598807.357579812
2020-07-07,9538631.707655663,9678798.629085498,9443439.646636847
2020-07-08,9650808.079423027,9785376.107159976,9555757.7726143
2020-07-09,9585853.0338904,9674816.743183846,9438612.541501902
2020-07-10,9696487.24156168,9817931.450780045,9577266.003778867
2020-07-13,9677265.408524724,9713908.331723934,9472978.30978088
2020-07-14,9684777.830689125,9809046.461857611,9573863.678531863
2020-07-15,9686568.809041673,9842590.979777576,9618952.652321143
2020-07-16,9572105.304543149,9804600.04985534,9569600.31591176
2020-07-17,9629542.073376926,9854670.975324377,9621652.745357588
2020-07-20,9692505.136273863,9890172.451038687,9653545.916429544
2020-07-21,9708026.305516433,9897605.116338378,9659174.231247319
2020-07-22,9696401.32523946,9888929.19264252,9642490.721653724
2020-07-23,9644848.196348552,9741635.816745322,9505290.091541246
2020-07-24,9527834.785137242,9656055.080221256,9423935.040802112
2020-07-27,9555863.83881371,9679322.056817004,9468167.180274246
2020-07-28,9449085.387883691,9522559.996867647,9313316.516975887
2020-07-29,9605485.62279944,9681195.894507358,9462276.15133943
2020-07-30,9523706.431641297,9594202.677715976,9354766.134981407
2020-07-31,9489415.914901849,9597210.27082657,9270903.33686018
2020-08-03,9687474.240017898,9737705.03972441,9442196.36812058
2020-08-04,9763512.282680513,9791096.21143244,9501971.749912206
2020-08-05,9809571.635828689,9808449.334458107,9517884.078021042
2020-08-06,9810111.875905259,9826294.676460564,9511217.41720941
2020-08-07,9786188.70301603,9830315.371209588,9478555.787165236
2020-08-10,9903100.796020154,9938154.100501154,9582007.07891906
2020-08-11,9820459.617837563,9893863.129981251,9578922.16411318
2020-08-12,9888302.85758879,10032862.407938799,9736153.900188794
2020-08-13,9853595.967437098,9966103.451765923,9679226.74771801
2020-08-14,9817121.757078098,9947204.898698386,9634563.502299827
2020-08-17,9897551.677385574,9948499.118611336,9669680.20918875
2020-08-18,9874706.733453372,9949901.024431922,9662660.843503142
2020-08-19,9740693.597032301,9849279.735761864,9561090.524382863
2020-08-20,9818794.690093586,9967004.950400313,9665533.232716264
2020-08-21,9794201.916656619,9976949.676943459,9647691.661194962
2020-08-24,9921439.021952676,10142666.427850673,9806076.76421891
2020-08-25,9961921.36526397,10181164.925859975,9839867.729798581
2020-08-26,9989094.447013909,10248062.46004382,9895698.148278775
2020-08-27,9951727.338523809,10263783.024253448,9876757.425666623
2020-08-28,10054898.72793804,10350267.790311906,9954829.83837712
2020-08-31,9952466.779370178,10227446.708490727,9838066.45713925
2020-09-01,10058609.608294455,10305813.047699705,9904888.420324864
2020-09-02,10139696.780407876,10468730.72158805,10032628.926510688
2020-09-03,9923535.870090116,10173178.013855685,9789266.758061983
2020-09-04,9857300.809949629,10096571.468412293,9729164.576389976
2020-09-07,9865450.80839799,10096571.468412293,9729164.576389976
2020-09-08,9732880.612179952,9835707.029189376,9517643.166469814
2020-09-09,9930140.200682629,10073805.54451623,9734396.481351173
2020-09-10,9814185.088874586,9868592.86426304,9561847.836356757
2020-09-11,9839052.55255173,9858579.376278957,9572327.038550032
2020-09-14,9992472.620096808,9972958.125928013,9684433.572236951
2020-09-15,10043575.193111377,10000315.88402152,9719747.792833844
2020-09-16,10084184.222763993,9982144.522467218,9709016.09810381
2020-09-17,10072357.13075722,9928691.173226085,9683855.894664722
2020-09-18,9995260.967354152,9777313.676719261,9564620.590473125
2020-09-21,9854544.416147975,9670674.06457056,9407183.640123509
2020-09-22,9974163.735507352,9833528.650385708,9533031.735901104
2020-09-23,9795597.498819927,9654399.05911038,9390944.435644494
2020-09-24,9815095.512368683,9721499.815794839,9452567.470350621
2020-09-25,9878037.705585742,9866229.58465087,9556759.807446545
2020-09-28,10072702.725280847,10062767.265617708,9742526.355616044
2020-09-29,10054585.465623517,9970702.745703444,9674074.524255108
2020-09-30,10074290.164861834,9992211.674077926,9652055.097078038
2020-10-01,10180183.095375977,10070058.246796848,9724444.513248816
2020-10-02,10117506.956230443,9958427.872956034,9638039.545159988
2020-10-05,10305774.195183145,10156209.811196212,9831142.145248437
2020-10-06,10103583.045648938,9950691.699638309,9654257.804561593
2020-10-07,10348526.183950584,10171177.87496674,9834203.64151122
2020-10-08,10395183.152352666,10235303.8832247,9881852.993200682
2020-10-09,10566893.541085016,10327118.380681532,9958704.27527447
2020-10-12,10591892.202260943,10449004.42344779,10041990.665794011
2020-10-13,10527203.09031837,10381427.986522239,9981865.140268175
2020-10-14,10585265.316328399,10381169.9813001,9982660.54450848
2020-10-15,10584666.357739495,10366755.63591344,9939439.072577266
2020-10-16,10548099.225094294,10393100.750017883,9982396.456812203
2020-10-19,10442370.609160647,10227777.934262753,9855704.285852436
2020-10-20,10526467.792127907,10222191.584271088,9855531.11968655
2020-10-21,10437525.908875512,10150248.99498046,9765259.723643053
2020-10-22,10401850.452892425,10185157.913542349,9784777.962596543
2020-10-23,10479994.675136244,10253420.568101859,9864252.277886527
2020-10-26,10256345.950210376,10035516.380053887,9655702.749933679
2020-10-27,10291799.818884531,10033980.656884564,9639403.695828592
2020-10-28,10003776.82194491,9711860.616201337,9344110.389991887
2020-10-29,10163540.16431071,9840161.10187377,9452751.231358796
2020-10-30,10128781.182101004,9795926.044627924,9412855.972239595
2020-11-02,10307423.330052039,9936843.70026047,9552961.59230691
2020-11-03,10508804.63940505,10111696.759596683,9756833.158204956
2020-11-04,10559751.24862744,10232733.024933781,9839798.69328049
2020-11-05,10893859.522322044,10458556.968408193,10073254.212351805
2020-11-06,10802169.119381793,10381090.760749279,10014414.914464004
2020-11-09,10758456.359544346,10444827.92754065,10101197.212453604
2020-11-10,10801447.459261188,10487437.231261028,10180410.783102851
2020-11-11,10854531.493431615,10572968.017104348,10259057.152783424
2020-11-12,10789241.194950964,10504613.859721461,10186243.960731013
2020-11-13,10965184.481857447,10629207.110339008,10292704.666433295
2020-11-16,11114647.98935945,10723855.9821155,10376508.016896166
2020-11-17,11075795.17216714,10653418.459015056,10336246.163613623
2020-11-18,11010825.982836608,10521462.477452775,10244255.457587883
2020-11-19,11057009.052475844,10580048.969296519,10320589.256363941
2020-11-20,11071838.718513023,10490916.411341023,10274454.536563398
2020-11-23,11223822.832115846,10553802.947181562,10312842.96526108
2020-11-24,11416217.88262878,10745371.67308157,10496998.470672537
2020-11-25,11291304.695716692,10676707.270358292,10437416.655077083
2020-11-26,11272904.574369736,10676707.270358292,10437416.655077083
2020-11-27,11323165.59503174,10692532.97056721,10470683.218630228
2020-11-30,11155546.799796062,10595874.82073052,10363193.434959069
2020-12-01,11342374.300596217,10741644.921368483,10504663.253106577
2020-12-02,11174793.788635274,10642803.5853325,10396530.297232026
2020-12-03,11235189.630689612,10604573.279507695,10370469.807645023
2020-12-04,11316062.65538716,10668622.129564641,10447100.184925135
2020-12-07,11386868.467657333,10668035.631602753,10429517.229093693
2020-12-08,11407197.946739139,10706513.440013167,10470442.549535494
2020-12-09,11323782.833287688,10612413.523978632,10407462.625089936
2020-12-10,11383195.71037926,10637208.876774807,10444619.990777807
2020-12-11,11254453.69159821,10567395.611674858,10359182.220781399
2020-12-14,11262425.820331601,10529527.485417824,10367913.128503093
2020-12-15,11393309.533981588,10658272.336398209,10467048.042822408
2020-12-16,11442105.572286157,10670251.595062166,10486929.831790715
2020-12-17,11559063.699634107,10690089.280741144,10528865.593817977
2020-12-18,11501251.508041501,10592590.298308343,10442856.020124607
2020-12-21,11524784.78877893,10594970.956929779,10411319.029320199
2020-12-22,11448737.051281027,10559153.13928955,10386141.799698321
2020-12-23,11573299.722349249,10612224.665926937,10460033.290717067
2020-12-24,11584350.215038538,10649355.388864273,10485121.686238755
2020-12-28,11633496.418579733,10728794.736852223,10535388.934493594
2020-12-29,11581103.992408944,10692252.120017018,10523327.124655733
2020-12-30,11729427.765565898,10681722.357948972,10512029.295800753
2020-12-31,11648746.87310774,10695016.016970275,10483099.231876904
2021-01-04,11853032.88260349,10591783.111796439,10452163.148142
2021-01-05,12144185.823672948,10663947.112620037,10531914.302132895
2021-01-06,12203216.162525639,10685249.420431769,10553649.17562297
2021-01-07,12432353.169454983,10808123.77490218,10639559.230461065
2021-01-08,12496464.335197546,10931413.685554096,10778477.34266515
2021-01-11,12459738.63449336,10933673.666522441,10754094.692715866
2021-01-12,12649660.530757325,10958917.273980018,10806831.091653207
2021-01-13,12506220.160189765,10945054.70346428,10781086.508302968
2021-01-14,12652251.811809463,10948338.552665997,10813730.721339876
2021-01-15,12449903.915557263,10878541.062037662,10718945.216928758
2021-01-18,12538138.899231207,10878541.062037662,10718945.216928758
2021-01-19,12661298.067556955,11031105.425627261,10871967.393465623
2021-01-20,12755161.399008019,11127030.348670077,10944389.217413152
2021-01-21,12779470.26781999,11158536.184071938,10963485.807726903
2021-01-22,12648702.919530816,11072740.757397104,10875404.463622002
2021-01-25,12644229.99207297,11113529.77369693,10898037.542815594
2021-01-26,12520127.83455732,11117380.758451326,10903747.15073399
2021-01-27,12127985.861129219,10830731.178441597,10627498.725721907
2021-01-28,12302302.569961442,10976145.474778527,10752260.827402798
2021-01-29,11956057.839679535,10743127.384179404,10551593.708614053
2021-02-01,12271628.709031995,10918508.439618597,10707217.39791681
2021-02-02,12504523.985777404,11123511.83977256,10892070.423117736
2021-02-03,12539760.905671328,11159663.194864936,10933179.69738414
2021-02-04,12551584.524507038,11283379.629846346,11025403.073137099
2021-02-05,12711290.500080742,11399406.189349137,11138243.124593306
2021-02-08,12819855.590374315,11403550.762136659,11149035.229962045
2021-02-09,12893514.336739907,11391397.72959704,11175027.57715231
2021-02-10,12827203.964541549,11324058.636933064,11102450.768475363
2021-02-11,12894668.82363638,11341204.491189297,11139186.051864795
2021-02-12,12943736.118210008,11387557.818678351,11183628.959059594
2021-02-15,12972173.350320127,11387557.818678351,11183628.959059594
2021-02-16,13094672.576339036,11377049.32286825,11209465.71282444
2021-02-17,13063819.587436015,11417032.312384747,11227308.423301041
2021-02-18,12905671.681184702,11410412.218945544,11209727.856005147
2021-02-19,13063307.739757221,11348911.364444483,11169037.21908498
2021-02-22,12900500.6233486,11229619.780977082,11064462.114759406
2021-02-23,12813311.929196918,11205888.490689479,11026742.687152022
2021-02-24,12958301.120255759,11343027.556591682,11127821.631569741
2021-02-25,12526469.651216121,11052220.413379114,10873695.164032003
2021-02-26,12358792.843811354,11005174.53490485,10778783.615291132
2021-03-01,12787569.311655728,11338011.498003975,11089600.032830011
2021-03-02,12704419.752991278,11285443.306676898,11082161.585246833
2021-03-03,12499953.56238267,11104290.04567663,10897834.852446705
2021-03-04,12129710.585092073,10998551.857906729,10797955.83499707
2021-03-05,12377692.22036144,11278498.323343495,11027086.905673008
2021-03-08,12285317.89684534,11261966.245994749,11011193.087941524
2021-03-09,12577234.474182071,11494006.360903142,11252146.781911507
2021-03-10,12593055.55118515,11520646.5657649,11272089.511160245
2021-03-11,12904773.441148374,11609983.541847715,11350318.261444239
2021-03-12,12835733.237849806,11567386.399495378,11303033.81039951
2021-03-15,12912687.615902228,11671519.77753587,11387089.20320765
2021-03-16,12859352.229426973,11680477.213036789,11425612.420787433
2021-03-17,12952602.20690814,11744068.798452083,11489253.671517028
2021-03-18,12681866.33530649,11494824.311190825,11252545.132318301
2021-03-19,12771455.709752994,11535695.224257495,11317339.907850599
2021-03-22,12765866.939667683,11662177.225410642,11400021.98961258
2021-03-23,12334017.17493729,11521988.940251434,11246599.82726256
2021-03-24,12225354.924113574,11553288.93382729,11272770.064120546
2021-03-25,12407736.951937139,11644971.92438264,11363720.50886655
2021-03-26,12693725.12880478,11869251.921404716,11542072.71581099
2021-03-29,12499028.734681375,11851802.991608236,11515358.00677181
2021-03-30,12613429.378271595,11837429.606262766,11506649.87990996
2021-03-31,12750219.192213595,11933466.521612361,11593289.612000795
2021-04-01,12970250.151687993,12056960.937668499,11714285.58508299
2021-04-05,12965003.411387756,12189138.001822527,11834980.474942971
2021-04-06,12914326.719168067,12129611.2182438,11755028.793628218
2021-04-07,12778323.30208466,12087098.908462035,11707051.662629286
2021-04-08,12813241.049510363,12145051.43325341,11788754.275604323
2021-04-09,12725548.86881453,12190207.309390662,11798202.480295291
2021-04-12,12614932.132223358,12210200.220499478,11805536.528598916
2021-04-13,12686594.769781062,12231812.065263167,11852138.310171202
2021-04-14,12825104.13049339,12149810.69285746,11772722.062879156
2021-04-15,12863625.404923284,12247590.794010531,11867659.110322868
2021-04-16,12845557.551789194,12303257.280277684,11923084.699293235
2021-04-19,12838729.928997243,12245155.838902328,11876491.961423324
2021-04-20,12545669.383418875,12078969.256145356,11685541.13507092
2021-04-21,12720426.060430478,12206333.201535577,11799118.580201207
2021-04-22,12663669.290858233,12089467.979601834,11712870.45560082
2021-04-23,12859131.451562695,12243939.185923731,11859401.872728249
2021-04-26,12969894.743477393,12193286.663507946,11808506.153809983
2021-04-27,12989477.36326198,12198913.20499224,11807957.389152667
2021-04-28,13042122.404028518,12186697.550012,11807114.892285526
2021-04-29,13024906.800277371,12218260.467786418,11800540.22867865
2021-04-30,12879631.661598373,12146818.634245249,11691846.269555153
2021-05-03,13045807.043493621,12273546.404206684,11850391.257488433
2021-05-04,12943511.41211582,12163937.176221004,11703343.435833445
2021-05-05,13119046.038986247,12214557.929810109,11795152.017139582
2021-05-06,13192157.182894839,12319346.73134326,11893801.596820321
2021-05-07,13317792.050995428,12346722.592592815,11950056.786708435
2021-05-10,13093445.405539554,12121484.428215083,11743837.708164932
2021-05-11,12960856.084889771,12043129.872599037,11650173.53276425
2021-05-12,12680896.39009471,11783807.279227635,11413456.506958542
2021-05-13,12791793.362835428,11990519.904088585,11604024.117181184
2021-05-14,13061118.996337783,12175857.782131873,11791341.291552458
2021-05-17,13009472.935101518,12071830.18610892,11678883.846365647
2021-05-18,12952737.577281348,11961422.68963384,11636784.532665264
2021-05-19,12770042.480250016,11864552.741375146,11510014.117626304
2021-05-20,12897132.325944018,12042576.713562995,11700660.885848444
2021-05-21,12852969.311734578,11981011.559660802,11651320.853759954
2021-05-24,13018467.944166392,12145025.79896353,11797081.742403153
2021-05-25,12897049.180609118,12086926.990932142,11744216.182719022
2021-05-26,12980764.366773413,12076843.946411783,11728034.884048374
2021-05-27,13134184.372177426,12139174.969307754,11792728.986648725
2021-05-28,13171398.481309583,12160298.987905296,11815673.731511526
2021-05-31,13164198.942810155,12160298.987905296,11815673.731511526
2021-06-01,13284466.570789259,12110177.987165673,11789539.856535336
2021-06-02,13304590.3345135,12144211.061009951,11824761.050889403
2021-06-03,13223561.36018107,12106973.358841078,11783566.934666345
2021-06-04,13407516.880759813,12295095.323804084,11966931.061110927
2021-06-07,13372121.645730777,12247429.863900108,11951909.161885401
2021-06-08,13367284.080481905,12224699.17428262,11928126.480419256
2021-06-09,13321674.263306148,12227300.010485573,11927758.236645488
2021-06-10,13320429.653036386,12274908.977463821,11965968.433121808
2021-06-11,13387729.207646057,12304733.814717518,12009447.499297276
2021-06-14,13407917.907133622,12395781.02977068,12092287.75839814
2021-06-15,13362848.334887095,12360762.016079586,12056435.89399145
2021-06-16,13256405.354834678,12286826.91610859,11987735.16577226
2021-06-17,13243369.395116959,12417408.221709939,12098914.896658532
2021-06-18,13167855.586991586,12334384.374225507,11996036.547108706
2021-06-21,13424788.71413309,12552843.286617372,12198806.47040206
2021-06-22,13418250.100903437,12578747.67946844,12203619.175575497
2021-06-23,13433982.749547858,12538146.420611335,12147910.986664535
2021-06-24,13526746.065666098,12616084.24437628,12248421.632329535
2021-06-25,13600264.29869666,12663915.676851058,12283326.43917987
2021-06-28,13546460.668563277,12676880.956274774,12264386.470405836
2021-06-29,13537985.375784194,12697787.900642816,12287700.917905929
2021-06-30,13602881.149607822,12737280.898990257,12295151.151652293
2021-07-01,13725772.63965842,12856581.424757091,12389756.78420568
2021-07-02,13738686.729578476,12966369.325490966,12476902.392598774
2021-07-05,13730712.613697307,12966369.325490966,12476902.392598774
2021-07-06,13603663.265285773,12923587.939001484,12423343.529858846
2021-07-07,13715757.361353928,13012341.676910276,12510568.154848617
2021-07-08,13569657.368552431,12940377.293807914,12403394.127144719
2021-07-09,13766727.530846676,13018237.099554334,12512122.241581477
2021-07-12,13827517.441783793,13037409.281839265,12539381.01399954
2021-07-13,13707808.78786215,13001451.246596301,12482285.248990715
2021-07-14,13717145.711330853,13120188.668929089,12606969.648600042
2021-07-15,13627164.134350436,13011327.600520747,12476821.710556392
2021-07-16,13471093.96320997,12932798.00613472,12408528.075010354
2021-07-19,13210029.398636155,12739443.300709028,12215391.769382551
2021-07-20,13469363.352041166,12944094.697679874,12392144.270646542
2021-07-21,13716587.644393636,13059667.053819073,12537769.636975985
2021-07-22,13685400.021029612,13077455.312595375,12548218.176393596
2021-07-23,13782430.63482099,13234432.326873489,12687376.343331471
2021-07-26,13842124.472028492,13266138.217646688,12694484.778342439
2021-07-27,13645542.657714922,13167273.898131961,12613506.755844196
2021-07-28,13736976.559622657,13144781.587993992,12619613.751152894
2021-07-29,13863373.171965197,13173859.324265625,12660684.52351589
2021-07-30,13751638.085748155,13058025.06824973,12524086.899081396
2021-08-02,13765953.739312759,13059132.964341767,12570967.117605114
2021-08-03,13862930.459026208,13156934.662559198,12645670.867886048
2021-08-04,13784893.947453186,13097971.061448678,12611287.27331405
2021-08-05,13925723.094814254,13216589.171520213,12722575.988265736
2021-08-06,13947034.20380228,13240307.866092643,12703871.078822052
2021-08-09,14000843.772358593,13326617.931568233,12799062.189740049
2021-08-10,14060818.065816166,13355736.360360377,12825864.683497466
2021-08-11,14160804.477283748,13406210.030299706,12888778.47494464
2021-08-12,14149710.365979148,13425126.836775444,12894983.041967528
2021-08-13,14122649.689745164,13456015.996370379,12940578.661812056
2021-08-16,14030616.45460477,13420899.26862181,12872567.808055416
2021-08-17,13906485.459052956,13349594.13792287,12790515.392826773
2021-08-18,13885565.973124484,13282648.210658371,12761557.557184124
2021-08-19,13806535.825535646,13310535.341250537,12721162.634079488
2021-08-20,13928334.131965602,13447127.951179149,12842338.359811308
2021-08-23,14061110.095417315,13541119.792830264,12940904.881305786
2021-08-24,14078599.418611808,13508355.55302812,12914731.075431185
2021-08-25,14153331.90767603,13526845.489375414,12925984.716550505
2021-08-26,14036014.353854513,13422655.955653565,12833854.73293279
2021-08-27,14254030.35932079,13563396.854620472,12964628.545415882
2021-08-30,14204855.574891679,13573857.026004352,12956032.530633185
2021-08-31,14199120.34551526,13556162.607620701,12938741.151076077
2021-09-01,14187938.27851606,13548003.811335841,12966183.018750627
2021-09-02,14208312.520760935,13554537.343893422,12973654.324633926
2021-09-03,14135513.599818036,13510652.808049098,12952313.18121792
2021-09-06,14130012.753574254,13510652.808049098,12952313.18121792
2021-09-07,14082658.103845006,13463946.664593326,12920748.748596683
2021-09-08,14021554.477378938,13483310.077264505,12914118.513257606
2021-09-09,14016135.592560384,13453392.212020159,12896833.74739441
2021-09-10,13955434.391672881,13339619.011705717,12816070.544618092
2021-09-13,14000464.936023857,13389579.929332346,12875272.96437259
2021-09-14,13950817.921946617,13317321.91148788,12813608.409668783
2021-09-15,14068054.635656206,13436486.37526034,12898547.869281763
2021-09-16,13980153.75319279,13398145.007569565,12863579.91112482
2021-09-17,13932534.599008176,13326850.362652177,12788354.27576252
2021-09-20,13683852.736965513,13146578.244610064,12612440.388373919
2021-09-21,13711671.42957951,13133854.121987121,12633829.450982723
2021-09-22,13870812.351675635,13270216.644833952,12753132.53986115
2021-09-23,14079374.377182623,13471916.028097142,12939934.1564669
2021-09-24,13990118.693679484,13433699.828194777,12859362.015038917
2021-09-27,14029974.172078671,13414928.240849948,12851603.629182728
2021-09-28,13805183.485621717,13174099.85343811,12605666.948206976
2021-09-29,13814065.877157906,13208084.098944278,12615958.497519907
2021-09-30,13817239.145448515,13141942.284243574,12602467.811305813
2021-10-01,13943885.695380723,13329288.24727558,12734890.144674202
2021-10-04,13763841.125319866,13120231.422062593,12551505.695639107
2021-10-05,13857865.137744363,13243977.17330132,12639919.247305064
2021-10-06,13893307.392242381,13324669.642113302,12689222.640821543
2021-10-07,14059842.167524943,13487250.402068611,12841013.482698638
2021-10-08,13984416.55955347,13457516.788911961,12822115.046889804
2021-10-11,13918734.834697925,13352830.742765084,12747174.985890523
2021-10-12,13934014.889155783,13334134.342639977,12738724.71973331
2021-10-13,14073079.268852904,13404988.43890494,12832679.845191922
2021-10-14,14171789.714651434,13553434.345951412,12963485.206189303
2021-10-15,14229317.9642815,13666157.999004658,13066266.295836352
2021-10-18,14273583.964876192,13700104.875889484,13078998.673286933
2021-10-19,14309018.39905642,13785784.364736577,13151622.727669764
2021-10-20,14381784.87669192,13818394.664239917,13171910.86131299
2021-10-21,14322241.082398463,13827038.404840548,13158757.076673614
2021-10-22,14337817.936199462,13847970.462915013,13201295.78745804
2021-10-25,14417734.571342327,13904590.134939773,13221319.60898151
2021-10-26,14461980.189064993,13951122.16306077,13271557.843606189
2021-10-27,14398350.16072312,13905446.005850509,13221179.088617152
2021-10-28,14490019.364912452,14037340.754902162,13341623.176931908
2021-10-29,14379289.292701624,13965313.633906307,13244310.49159625
2021-11-01,14633637.259030242,14142974.49293404,13446790.86908552
2021-11-02,14598994.675819274,14147640.416037232,13424970.500636114
2021-11-03,14644538.148534784,14258783.06114163,13541189.173820253
2021-11-04,14619908.852889935,14281190.388853775,13528711.304637194
2021-11-05,14726719.240940109,14405646.624975791,13643453.654575422
2021-11-08,14822125.467453992,14401118.184894625,13636523.151896326
2021-11-09,14751576.896328932,14325452.384637889,13568966.687599918
2021-11-10,14594024.23524852,14205264.79682276,13430642.30975432
2021-11-11,14819510.88213906,14345468.816542897,13588004.210704707
2021-11-12,14934219.767610185,14498056.276730869,13734679.972939149
2021-11-15,14910499.185395272,14514645.643460615,13734572.05913369
2021-11-16,14987983.082998825,14668462.337233977,13858972.289992647
